Request,Execution Time (s),CPU (%),Memory (%),Requests/s
536,0.004131,14.3,25.9,196.217436
537,0.005003,0.0,25.9,196.192376
538,0.004378,14.3,25.9,196.226489
539,0.004447,0.0,25.9,196.237046
540,0.004030,33.3,25.9,196.295427
541,0.004443,0.0,25.9,196.322452
542,0.004180,62.5,25.9,196.360037
543,0.004538,0.0,25.9,196.404576
544,0.004189,50.0,25.9,196.413848
545,0.003896,0.0,25.9,196.478244
546,0.004263,14.3,25.9,196.512544
547,0.004488,0.0,25.9,196.532672
548,0.004492,0.0,25.9,196.548058
549,0.003389,16.7,25.9,196.655451
550,0.005600,0.0,25.9,196.580747
551,0.005543,50.0,25.9,196.530467
552,0.004462,14.3,25.9,196.554388
553,0.004692,0.0,25.9,196.553758
554,0.003743,0.0,25.9,196.661625
555,0.004240,25.0,25.9,196.664342
556,0.003820,0.0,25.9,196.708820
557,0.004721,14.3,25.9,196.712222
558,0.004715,0.0,25.9,196.717117
559,0.003846,16.7,25.9,196.772795
560,0.004772,0.0,25.9,196.780040
561,0.004904,40.0,25.9,196.770786
562,0.004271,0.0,25.9,196.809324
563,0.003786,28.6,25.9,196.874999
564,0.004205,0.0,25.9,196.917582
565,0.004580,70.0,25.9,196.954222
566,0.004680,0.0,25.9,196.923864
567,0.004594,14.3,25.9,196.935183
568,0.004228,0.0,25.9,196.965678
569,0.004765,14.3,25.9,196.964842
570,0.004742,0.0,25.9,196.963393
571,0.004043,14.3,25.9,197.004186
572,0.006330,0.0,25.9,196.902655
573,0.004427,73.7,25.9,196.927088
574,0.005065,0.0,25.9,196.910430
575,0.004886,66.7,25.9,196.898752
576,0.004794,0.0,25.9,196.926162
577,0.005052,36.4,25.9,196.872174
578,0.005856,0.0,25.9,196.799485
579,0.004974,22.2,25.9,196.785556
580,0.004172,0.0,25.9,196.861071
581,0.004486,25.0,25.9,196.842513
582,0.004167,0.0,25.9,196.884456
583,0.004707,28.6,25.9,196.887855
584,0.004402,0.0,25.9,196.910267
585,0.004306,45.5,25.9,196.937081
586,0.005062,0.0,25.9,196.911058
587,0.004511,33.3,25.9,196.925225
588,0.005256,0.0,25.9,196.894552
589,0.003999,28.6,25.9,196.947062
590,0.003142,0.0,25.9,197.058625
591,0.005800,72.2,25.9,196.937427
592,0.005590,0.0,25.9,196.913588
593,0.004320,16.7,25.9,196.929728
594,0.004756,0.0,25.9,196.943092
595,0.004844,12.5,25.9,196.932945
596,0.003981,0.0,25.9,196.985430
597,0.005198,0.0,25.9,196.952140
598,0.005214,0.0,25.9,196.921092
599,0.003688,25.0,25.9,196.997530
600,0.005315,0.0,25.9,196.954008
601,0.005181,14.3,25.9,196.916481
602,0.004983,0.0,25.9,196.906329
603,0.004928,33.3,25.9,196.894265
604,0.003891,0.0,25.9,196.953433
605,0.006007,27.3,26.8,196.846224
606,0.006993,55.6,26.8,196.686185
607,0.005510,11.1,25.9,196.680059
608,0.004421,14.3,25.9,196.667811
609,0.004311,0.0,25.9,196.700688
610,0.003813,44.4,25.9,196.761866
611,0.003898,0.0,25.9,196.812120
612,0.007056,66.7,25.9,196.664125
613,0.004705,0.0,25.9,196.668281
614,0.004237,28.6,25.9,196.702572
615,0.004652,0.0,25.9,196.708678
616,0.004350,14.3,25.9,196.737114
617,0.005340,0.0,25.9,196.696042
618,0.004252,37.5,25.9,196.729643
619,0.003501,0.0,25.9,196.814502
620,0.003862,68.4,25.9,196.868677
621,0.004509,0.0,25.9,196.883262
622,0.004137,14.3,25.9,196.912857
623,0.004348,0.0,25.9,196.947635
624,0.004433,16.7,25.9,196.955572
625,0.004230,0.0,25.9,197.025482
626,0.004771,0.0,25.9,196.990185
627,0.005101,30.0,25.9,196.965840
628,0.003972,0.0,25.9,197.014273
629,0.003942,37.5,25.9,197.070717
630,0.005608,0.0,25.9,196.998288
631,0.005707,41.7,25.9,196.950542
632,0.003992,16.7,25.9,196.999491
633,0.004832,0.0,25.9,196.986145
634,0.003930,0.0,25.9,197.040171
635,0.004667,40.0,25.9,197.048197
636,0.004359,0.0,25.9,197.071207
637,0.004549,14.3,25.9,197.080426
638,0.005142,0.0,25.9,197.049547
639,0.004082,33.3,25.9,197.104521
640,0.004584,0.0,25.9,197.109363
641,0.004993,30.0,25.9,197.091100
642,0.004081,0.0,25.9,197.136393
643,0.004398,14.3,25.9,197.154525
644,0.005040,0.0,25.9,197.124054
645,0.003954,28.6,25.9,197.177479
646,0.004428,0.0,25.9,197.191351
647,0.004195,14.3,25.9,197.226452
648,0.004398,0.0,25.9,197.243233
649,0.005371,72.2,25.9,197.199861
650,0.004555,0.0,25.9,197.214957
651,0.004312,50.0,26.0,197.237575
652,0.004844,0.0,25.9,197.226469
653,0.004373,14.3,25.9,197.255750
654,0.003756,0.0,25.9,197.315036
655,0.005289,61.1,25.9,197.274002
656,0.005298,0.0,25.9,197.237196
657,0.005071,25.0,25.9,197.220981
658,0.005062,0.0,25.9,197.194052
659,0.005043,12.5,25.9,197.174526
660,0.005116,0.0,25.9,197.185805
661,0.005150,12.5,25.9,197.153803
662,0.004220,0.0,25.9,197.151120
663,0.004050,33.3,25.9,197.195683
664,0.004635,0.0,25.9,197.202131
665,0.005926,12.5,25.9,197.127484
666,0.004161,0.0,25.9,197.162589
667,0.003754,16.7,25.9,197.216424
668,0.004307,0.0,25.9,197.238340
669,0.005009,30.0,25.9,197.222552
670,0.005063,0.0,25.9,197.200129
671,0.004563,40.0,25.9,197.201280
672,0.004059,0.0,25.9,197.253118
673,0.003796,16.7,25.9,197.310111
674,0.004114,0.0,25.9,197.347072
675,0.004773,30.0,25.9,197.332581
676,0.004891,0.0,25.9,197.327678
677,0.004108,25.0,25.9,197.365210
