Request,Execution Time (s),CPU (%),Memory (%),Requests/s
592,0.002937,0.0,25.9,284.250053
593,0.002913,0.0,25.9,284.293158
594,0.003047,28.6,25.9,284.317569
595,0.002913,0.0,25.9,284.371290
596,0.002634,0.0,25.9,284.463076
597,0.002783,55.6,25.9,284.518173
598,0.002784,0.0,25.9,284.591383
599,0.002517,0.0,25.9,284.696386
600,0.002930,0.0,25.9,284.734574
601,0.002675,20.0,25.9,284.823613
602,0.002665,0.0,25.9,284.888335
603,0.002678,0.0,25.9,284.986938
604,0.002545,33.3,25.9,285.085379
605,0.002558,0.0,25.9,285.180709
606,0.002733,0.0,25.9,285.249024
607,0.002947,0.0,25.9,285.265420
608,0.003181,16.7,25.9,285.287509
609,0.002511,0.0,25.9,285.394706
610,0.002578,0.0,25.9,285.488220
611,0.002851,33.3,25.9,285.534237
612,0.003194,0.0,25.9,285.538344
613,0.003265,0.0,25.9,285.514662
614,0.002823,16.7,25.9,285.585626
615,0.002306,0.0,25.9,285.718538
616,0.002315,0.0,25.9,285.805323
617,0.003149,37.5,25.9,285.840818
618,0.003032,0.0,25.9,285.884026
619,0.002656,0.0,25.9,285.971703
620,0.002406,0.0,25.9,286.085239
621,0.002571,33.3,25.9,286.180010
622,0.002441,0.0,25.9,286.280539
623,0.003362,0.0,25.9,286.231808
624,0.002824,37.5,25.9,286.298359
625,0.002474,0.0,25.9,286.408218
626,0.002565,0.0,25.9,286.500364
627,0.002540,20.0,25.9,286.571663
628,0.003240,0.0,25.9,286.538405
629,0.003204,0.0,25.9,286.566567
630,0.002578,0.0,25.9,286.640533
631,0.002659,16.7,25.9,286.727783
632,0.002432,0.0,25.9,286.836691
633,0.003165,0.0,25.9,286.819357
634,0.003018,37.5,25.9,286.862999
635,0.002605,0.0,25.9,286.943301
636,0.002560,0.0,25.9,287.048041
637,0.004035,66.7,25.9,286.908647
638,0.003783,0.0,25.9,286.837082
639,0.002989,0.0,25.9,286.878886
640,0.002620,42.9,25.9,286.964495
641,0.002454,0.0,25.9,287.074592
642,0.002434,0.0,25.9,287.209915
643,0.002944,20.0,25.9,287.189259
644,0.002986,0.0,25.9,287.216794
645,0.003109,0.0,25.9,287.239094
646,0.002668,20.0,25.9,287.320851
647,0.003101,0.0,25.9,287.314766
648,0.002844,0.0,25.9,287.373467
649,0.002934,28.6,25.9,287.419780
650,0.002685,0.0,25.9,287.494217
651,0.002678,0.0,25.9,287.568495
652,0.002471,0.0,25.9,287.643975
653,0.003319,28.6,25.9,287.640035
654,0.002897,0.0,25.9,287.674478
655,0.002855,0.0,25.9,287.720243
656,0.002812,20.0,25.9,287.773859
657,0.002864,0.0,25.9,287.815067
658,0.002993,0.0,25.9,287.847935
659,0.002857,28.6,25.9,287.893124
660,0.002723,0.0,25.9,287.953256
661,0.002813,0.0,25.9,288.012602
662,0.002785,20.0,25.9,288.064771
663,0.002993,0.0,25.9,288.095936
664,0.002837,0.0,25.9,288.146004
665,0.003049,0.0,25.9,288.151665
666,0.002805,16.7,25.9,288.210378
667,0.003088,0.0,25.9,288.222996
668,0.002750,0.0,25.9,288.282316
669,0.002583,20.0,25.9,288.369249
670,0.002700,0.0,25.9,288.427760
671,0.002692,0.0,25.9,288.468319
672,0.002858,33.3,25.9,288.527199
673,0.003091,0.0,25.9,288.544628
674,0.002634,0.0,25.9,288.619514
675,0.002758,33.3,25.9,288.674496
676,0.003238,0.0,25.9,288.650501
677,0.003106,0.0,25.9,288.659150
678,0.003103,16.7,25.9,288.674689
679,0.002904,0.0,25.9,288.719568
680,0.003246,0.0,25.9,288.670483
681,0.003563,28.6,25.9,288.630862
682,0.003453,0.0,25.9,288.665223
683,0.003222,0.0,25.9,288.611973
684,0.002674,28.6,25.9,288.681809
685,0.002690,0.0,25.9,288.745060
686,0.003282,0.0,25.9,288.727993
687,0.003098,33.3,25.9,288.752235
688,0.002740,0.0,25.9,288.813780
689,0.002634,0.0,25.9,288.884414
690,0.002715,20.0,25.9,288.948098
691,0.003289,0.0,25.9,288.907795
