Request,Execution Time (s),CPU (%),Memory (%),Requests/s
643,0.004319,25.0,30.9,209.077951
644,0.004448,0.0,30.9,209.100998
645,0.004447,36.4,30.9,209.095079
646,0.004489,0.0,30.9,209.095471
647,0.003446,16.7,30.9,209.168452
648,0.003053,0.0,30.9,209.270452
649,0.003187,0.0,30.9,209.353782
650,0.004074,25.0,30.9,209.403897
651,0.003861,0.0,30.9,209.444868
652,0.003297,16.7,30.9,209.491106
653,0.003949,0.0,30.9,209.523148
654,0.004412,12.5,30.9,209.524497
655,0.003569,0.0,30.9,209.575121
656,0.003695,0.0,30.9,209.667066
657,0.004442,14.3,30.9,209.630072
658,0.003919,0.0,30.9,209.662689
659,0.004540,33.3,30.9,209.641889
660,0.003662,0.0,30.9,209.699822
661,0.003497,0.0,30.9,209.760849
662,0.003495,16.7,30.9,209.829402
663,0.003583,0.0,30.9,209.878544
664,0.004154,53.8,30.9,209.906866
665,0.004107,0.0,30.9,209.930181
666,0.003932,14.3,30.9,209.960280
667,0.004860,0.0,30.9,209.924605
668,0.004879,12.5,30.9,209.896141
669,0.004297,0.0,30.9,209.910599
670,0.004266,14.3,30.9,209.901825
671,0.004380,0.0,30.9,209.926644
672,0.003525,0.0,30.9,209.993441
673,0.003518,44.4,30.9,210.060817
674,0.004631,0.0,30.9,210.024800
675,0.004538,12.5,30.9,210.003138
676,0.006843,0.0,30.9,209.888575
677,0.004730,22.2,30.9,209.831196
678,0.004433,0.0,30.9,209.824940
679,0.004172,12.5,30.9,209.836745
680,0.005466,22.2,30.9,209.761317
681,0.004345,0.0,30.9,209.782078
682,0.003948,0.0,30.9,209.813231
683,0.004090,33.3,30.9,209.833542
684,0.004211,0.0,30.9,209.843699
685,0.004248,22.2,30.9,209.853749
686,0.004792,0.0,30.9,209.829092
687,0.003932,25.0,30.9,209.861599
688,0.004810,0.0,30.9,209.831293
689,0.004369,45.5,30.9,209.825137
690,0.004198,0.0,30.9,209.844437
691,0.003921,14.3,30.9,209.876100
692,0.003257,0.0,30.9,209.957045
